stock,buy_date,sell_date,buy_price,sell_price,quantity,pnl,return_rate
002144.SZ,2025-10-13,2025-10-17,61.821144497020725,65.06351917409202,100,321.760747028703,0.05244766500930038
301002.SZ,2025-10-13,2025-10-17,70.07299740579016,73.57951075731414,100,347.81279582274965,0.05004086426070641
301587.SZ,2025-10-15,2025-10-17,18.854690651149777,20.53511012900191,400,668.9591279130491,0.0891247440195822
300841.SZ,2025-10-01,2025-10-20,83.2775317362168,89.72485111402906,100,641.1902897227428,0.0774196742313914
000151.SZ,2025-10-03,2025-10-20,24.94092394030969,26.253621097104695,300,390.7473396071755,0.05263225852966151
000911.SZ,2025-10-07,2025-10-20,73.21195387213983,70.84623062489837,100,-239.2940258037961,-0.03231334668888979
002429.SZ,2025-10-16,2025-10-20,77.10010601559752,81.50187869697723,100,436.9964259303724,0.05709165536671536
301419.SZ,2025-10-17,2025-10-20,67.44604984710553,65.24635889613894,100,-222.45351475178177,-0.03261408126870435
300768.SZ,2025-10-16,2025-10-21,26.770071934278523,24.687482330837902,300,-627.6361324657064,-0.07779544293169821
002144.SZ,2025-10-20,2025-10-21,65.84709409173426,63.35517329981409,100,-251.59701599415712,-0.037844051074578576
301587.SZ,2025-10-20,2025-10-21,20.41577557094938,19.774541251004166,300,-194.60692610555543,-0.03140876611406605
000813.SZ,2025-10-16,2025-10-22,102.22397058026512,98.70885940871372,100,-355.4530784778635,-0.03438636898565166
002806.SZ,2025-10-16,2025-10-22,53.962339918841444,51.43997729364174,100,-254.14839793858027,-0.04674301798241701
300307.SZ,2025-10-16,2025-10-22,75.80328359246785,80.33111157432393,100,449.652876164233,0.059731290879145804
000965.SZ,2025-10-20,2025-10-22,33.48440645452297,35.518690683398226,200,404.12699516647535,0.060753181682886695
000911.SZ,2025-10-21,2025-10-22,73.49337549591391,71.18302242034777,100,-233.77136961473843,-0.031436208501466806
301419.SZ,2025-10-21,2025-10-22,65.82221462967591,69.48427915644825,100,363.5427225935382,0.05563569301603687
002998.SZ,2025-10-08,2025-10-23,27.77703925404366,29.294469117291044,200,301.2798447823643,0.054628927488248484
300299.SZ,2025-10-13,2025-10-23,69.16425227596532,73.13880164857238,100,394.6352812098112,0.057465370358499766
301370.SZ,2025-10-14,2025-10-23,31.148610543717545,33.28985738123639,200,425.70870959861077,0.0687429326747519
001322.SZ,2025-10-15,2025-10-23,39.47694639696526,41.71672685896559,200,444.69099164768886,0.05673641622322929
002970.SZ,2025-10-16,2025-10-23,105.09140510945726,110.82954736020774,100,569.3225737982666,0.05460144190453978
301002.SZ,2025-10-20,2025-10-23,73.40855280982808,78.98623286655109,100,554.696434866778,0.0759813379126616
300768.SZ,2025-10-22,2025-10-23,24.98241856651557,26.468735638731328,300,442.80534547350817,0.05949452284847627
301587.SZ,2025-10-22,2025-10-23,21.224396503284176,20.304392423525968,300,-278.3040276770407,-0.04334653659602759
001356.SZ,2025-10-01,2025-10-24,82.81021108087954,78.80019027564246,100,-404.06559135456337,-0.04842423117748784
002046.SZ,2025-10-14,2025-10-24,53.35292075275913,56.332684003624216,100,295.8635390296113,0.055850049234858166
300780.SZ,2025-10-16,2025-10-24,79.80565629926151,76.09756261025927,100,-373.7561246239802,-0.046464046045775746
000027.SZ,2025-10-01,2025-10-27,42.89571827129758,45.09359622003818,200,436.01349382691296,0.051237700108899754
301100.SZ,2025-10-10,2025-10-27,68.77786691149035,64.31929501264678,100,-448.3026050497956,-0.06482567865300724
002032.SZ,2025-10-14,2025-10-27,57.532715888693346,55.16473472133157,100,-238.86278362421854,-0.04115886293188439
300584.SZ,2025-10-16,2025-10-27,73.67194196824153,79.57944634707157,100,587.6531476373139,0.08018662493485845
300373.SZ,2025-10-17,2025-10-27,25.726935402455094,27.091568957684853,300,406.2191136773963,0.05304298914279285
002144.SZ,2025-10-22,2025-10-27,63.56875483466873,66.89590928660394,100,330.16142681150814,0.052339462375636546
300682.SZ,2025-10-10,2025-10-28,61.814232494371716,59.91150070728215,100,-192.5342538421237,-0.03078145129866024
300841.SZ,2025-10-21,2025-10-28,88.73642485802017,94.51090717334603,100,573.6941002740332,0.06507454322805012
000911.SZ,2025-10-23,2025-10-28,72.03681658506623,76.82908249311278,100,476.24829451570895,0.0665252316138581
301587.SZ,2025-10-24,2025-10-28,19.975633433757242,21.24564990866625,300,378.5839873384484,0.0635782829676269
300835.SZ,2025-10-17,2025-10-29,15.273811821544387,14.7847690346133,500,-247.37469848047112,-0.03201838497455301
301076.SZ,2025-10-17,2025-10-29,16.056358787276565,15.398934611164474,400,-265.30096414007676,-0.04094478610138241
000151.SZ,2025-10-21,2025-10-29,26.44554671317358,25.40469350343963,300,-315.20773941133757,-0.039358354774169185
000965.SZ,2025-10-23,2025-10-29,35.281037733064146,34.19994925046445,200,-218.8353895765913,-0.03064219626359058
300307.SZ,2025-10-23,2025-10-29,79.334354418623,85.60335610190245,100,623.5400475738088,0.07902001256857605
002130.SZ,2025-10-10,2025-10-30,92.49723302215179,88.54222932521716,100,-398.98979133101784,-0.042758075757654904
301419.SZ,2025-10-23,2025-10-30,67.85664548209074,72.31972561156945,100,443.5234069635262,0.06577218926415458
301370.SZ,2025-10-24,2025-10-30,33.19523808368356,34.906216739557365,200,339.5180485154042,0.05154289454290128
301587.SZ,2025-10-29,2025-10-30,20.95229828882034,19.937917533453213,300,-306.5712348706629,-0.04841381796804497
002872.SZ,2025-10-17,2025-10-31,39.72387828171592,37.92211996109559,200,-363.28750817779655,-0.04535705974735206
002970.SZ,2025-10-24,2025-10-31,114.32543281922389,110.64228915689885,100,-372.7974439542759,-0.03221631067996022
002998.SZ,2025-10-24,2025-10-31,29.280791345350554,28.0964065776925,200,-238.98396973781564,-0.04044920622837341
300584.SZ,2025-10-28,2025-10-31,79.69251259850607,74.57436040794194,100,-514.6964475532832,-0.0642237523159745
000911.SZ,2025-10-29,2025-10-31,73.77015682975919,78.42919804720829,100,462.85667477963307,0.06315617883530951
