stock,buy_date,sell_date,buy_price,sell_price,quantity,pnl,return_rate
300584.SZ,2025-10-27,2025-10-28,82.31985262594239,79.84176932674386,100,-250.9170029152574,-0.030103106603686803
300835.SZ,2025-10-10,2025-10-29,76.48927719909682,73.07756392176856,100,-343.9883612475487,-0.04460381117797445
002130.SZ,2025-10-15,2025-10-29,73.57658590298321,70.82695975848924,100,-277.6834941146908,-0.03737093955568395
002998.SZ,2025-10-27,2025-10-29,83.19746816581561,80.40216047480392,100,-282.663777992364,-0.03359847063423295
002806.SZ,2025-10-17,2025-10-30,86.21886074397288,94.05840089066498,100,780.2200493709242,0.09092604656389087
002429.SZ,2025-10-20,2025-10-30,82.5369762972251,87.96476044113338,100,539.3144542187674,0.06576184865753032
000027.SZ,2025-10-22,2025-10-30,37.862821014490585,36.65275817116103,200,-244.8393660226384,-0.03195913064339411
000151.SZ,2025-10-23,2025-10-30,28.77639873888743,30.754305761688038,200,393.25375000642816,0.06873365360091889
300682.SZ,2025-10-20,2025-10-31,82.34653156560951,87.58805418742088,100,520.7048971841232,0.06365201450695215
001356.SZ,2025-10-24,2025-10-31,72.28893427165445,75.98278236358259,100,366.442998219547,0.051098389112322874
002872.SZ,2025-10-24,2025-10-31,16.95668347586407,18.14335641959168,400,471.87372143184075,0.06998260865202226
300780.SZ,2025-10-27,2025-10-31,104.06752327252752,109.51835656929899,100,540.6516582249715,0.05237785166172407
300768.SZ,2025-10-29,2025-10-31,11.58880941281496,11.228230131343778,600,-218.92161045531975,-0.031114437094154953
002130.SZ,2025-10-30,2025-10-31,72.23285876531915,69.89948274189615,100,-236.0189878145211,-0.03230352589261376
002998.SZ,2025-10-30,2025-10-31,80.41612199995107,74.97422743222351,100,-547.0878678818481,-0.06767168612944142
