stock,buy_date,sell_date,buy_price,sell_price,quantity,pnl,return_rate
301076.SZ,2025-10-01,2025-10-08,93.15163956133733,89.52358813130654,100,-366.3378951351606,-0.03894780002923985
301419.SZ,2025-10-03,2025-10-08,60.63101535078362,64.99147219239089,100,433.5719963680076,0.07191792544425714
001322.SZ,2025-10-01,2025-10-09,47.54637445156447,44.80212921149758,200,-552.3853654281011,-0.057717234420522505
002872.SZ,2025-10-01,2025-10-09,78.4893089830034,83.09898948470145,100,457.7175613392483,0.05873004312850126
002998.SZ,2025-10-01,2025-10-09,93.92908414053899,100.5264571818728,100,655.7136031759037,0.07023780867981913
300373.SZ,2025-10-01,2025-10-09,47.7677624096792,45.85963143693757,100,-192.49944644759034,-0.03994599865023164
301370.SZ,2025-10-03,2025-10-09,46.96476328992176,49.3234351341302,100,234.04107969993947,0.05022215974235706
002970.SZ,2025-10-06,2025-10-09,35.94517131900597,34.7998814911172,200,-231.72660473781707,-0.031862132961464104
300205.SZ,2025-10-07,2025-10-09,96.93713197239802,102.7618280552991,100,578.3450412922848,0.060087357283890086
300271.SZ,2025-10-07,2025-10-09,41.28101673965444,39.5868131804349,100,-170.85703283597786,-0.04104074204141611
000027.SZ,2025-10-01,2025-10-10,15.820813441132684,16.80139992341021,600,584.315486913496,0.06198078789855957
300584.SZ,2025-10-01,2025-10-10,82.61458791755666,79.00211238665425,100,-364.3198119839517,-0.043726848029641
000151.SZ,2025-10-01,2025-10-13,33.29479592803927,35.56181034646024,200,450.6693552798797,0.06808915192995071
002032.SZ,2025-10-01,2025-10-13,17.83471552578486,18.940901240824314,500,549.3300936855576,0.06202429825360362
300835.SZ,2025-10-01,2025-10-13,86.86404066970437,83.70887556926462,100,-318.7936501983495,-0.03632302936996776
301002.SZ,2025-10-03,2025-10-13,58.492029450716984,56.0546484488443,100,-245.83941884500018,-0.0416703100364525
300205.SZ,2025-10-10,2025-10-13,101.62661163417894,97.7035386521021,100,-396.20415597560896,-0.038602811989821795
000911.SZ,2025-10-01,2025-10-14,51.59721157619375,49.929886550926355,100,-168.5832091091961,-0.03231424672640016
002429.SZ,2025-10-01,2025-10-14,45.27191049063867,50.67706328320934,200,1076.9695542108493,0.11939307915199102
002806.SZ,2025-10-03,2025-10-14,96.35308169291453,102.04761570260544,100,565.361101567587,0.05910069413077909
300780.SZ,2025-10-03,2025-10-14,78.01019562099697,75.29371090312601,100,-274.56062131657654,-0.03482217543804998
000965.SZ,2025-10-07,2025-10-14,61.574355307873326,58.724395476882236,100,-287.20773083599215,-0.0462848505151409
301587.SZ,2025-10-08,2025-10-14,71.40532758600756,68.44957392507966,100,-298.19516577920695,-0.04139402143863423
002872.SZ,2025-10-10,2025-10-14,81.02854279157752,85.60646637712703,100,454.4321013267954,0.05649766647445329
002998.SZ,2025-10-10,2025-10-14,98.81826721679712,95.1270232603412,100,-372.90600953119065,-0.0373538624023604
301370.SZ,2025-10-10,2025-10-14,49.269297025005365,47.04214573716864,100,-224.44904242407756,-0.04520363435886639
300584.SZ,2025-10-13,2025-10-14,77.81424913485456,75.36193924410115,100,-248.14607370211615,-0.031514920699208714
301100.SZ,2025-10-01,2025-10-15,91.31897304149095,87.8290756935684,100,-352.4477162868661,-0.03821656367441746
002032.SZ,2025-10-14,2025-10-15,19.10852397328366,18.218045775927024,400,-358.9995193243667,-0.046601097949880724
300835.SZ,2025-10-14,2025-10-15,87.38188671756353,84.35193909370615,100,-306.30003670226506,-0.034674779152466736
300768.SZ,2025-10-01,2025-10-16,51.78865168735785,48.93856489138531,100,-286.8191916775895,-0.05503303722170996
300841.SZ,2025-10-08,2025-10-16,67.37240358101816,72.94466955232072,100,554.41525375122,0.08270843364823212
002806.SZ,2025-10-15,2025-10-16,101.53085785179545,97.8741998199452,100,-369.5703122456598,-0.03601523821642347
002144.SZ,2025-10-01,2025-10-17,46.4253697609207,44.51785982539247,100,-192.38356010078496,-0.041087662744560605
000965.SZ,2025-10-15,2025-10-17,57.99333903354286,61.01577562233116,100,299.93657555065784,0.05211696100202388
002429.SZ,2025-10-15,2025-10-17,49.12517209540737,47.11235096097174,100,-203.0188557878664,-0.04097331466903519
300584.SZ,2025-10-15,2025-10-17,75.24372883633305,72.23169347048427,100,-303.98437899552664,-0.040030384092213524
301370.SZ,2025-10-15,2025-10-17,47.89169189698566,44.450114249111266,100,-345.7876212110641,-0.07186168438728747
301100.SZ,2025-10-16,2025-10-17,86.22483555608446,83.61055820690099,100,-264.7005766521215,-0.03031930803142008
000813.SZ,2025-10-08,2025-10-20,18.576084779119814,17.969800267900105,400,-245.2795839047103,-0.03263790612654796
001356.SZ,2025-10-08,2025-10-20,36.11743813249835,34.10894446602052,200,-404.3087096236777,-0.05561008117767347
301419.SZ,2025-10-09,2025-10-20,65.68478524572024,69.68769867807862,100,397.6189652326566,0.06094125781768005
002970.SZ,2025-10-10,2025-10-20,34.85619756691242,37.165752494126195,200,459.0401858656505,0.066259520212444
300205.SZ,2025-10-14,2025-10-20,97.77375633908456,94.2091170490482,100,-360.2046092165947,-0.0364580376524964
002872.SZ,2025-10-15,2025-10-20,86.5580783187464,83.63255868806061,100,-295.8257665913079,-0.033798343118393685
002998.SZ,2025-10-15,2025-10-20,93.68720210115532,90.14209139625332,100,-358.071170994217,-0.03783986099909674
301587.SZ,2025-10-15,2025-10-20,68.34629396702445,71.90916536042296,100,353.52007989158574,0.05212969404189662
002032.SZ,2025-10-16,2025-10-20,17.68089025943283,16.883209022854302,400,-321.65345351686574,-0.045115445256098466
002130.SZ,2025-10-01,2025-10-21,29.34799079310104,28.069833477263813,300,-386.7462344307023,-0.04355178263643482
300307.SZ,2025-10-08,2025-10-21,62.35034843921653,58.5234053544251,100,-384.8977181537575,-0.06137805450313083
001322.SZ,2025-10-10,2025-10-21,47.062501852461125,49.49448162188765,100,241.36493736005377,0.05167553091526404
300271.SZ,2025-10-10,2025-10-21,39.98860972203098,42.1515720011163,100,214.75801486234377,0.0540894593265561
000027.SZ,2025-10-13,2025-10-21,16.743076220123744,17.608039582618364,400,343.2812863231302,0.05166095830436516
301002.SZ,2025-10-14,2025-10-21,56.15238606464801,59.74409441086881,100,356.9167239697972,0.06396359260825853
000911.SZ,2025-10-15,2025-10-21,49.1136671599194,47.235860071522566,100,-189.52242891120932,-0.03823390100931565
300780.SZ,2025-10-15,2025-10-21,75.01165734005221,71.55007353958452,100,-348.9101048387147,-0.04614727794608256
300835.SZ,2025-10-16,2025-10-21,86.14736167573119,91.76849176103147,100,558.4808495041434,0.06525017105525384
300768.SZ,2025-10-17,2025-10-21,48.84316696013368,51.59881523332264,100,273.64621662533136,0.056418296451541526
300841.SZ,2025-10-17,2025-10-21,71.360997671958,68.76079946614652,100,-262.6528237729135,-0.036437245703380264
301370.SZ,2025-10-20,2025-10-21,45.55940520426599,48.697912616285876,100,312.0499708472371,0.06888824377641363
002046.SZ,2025-10-01,2025-10-22,98.1316758084778,103.80030293090101,100,562.6911604064353,0.057765518378455054
300682.SZ,2025-10-01,2025-10-22,88.3454986001417,96.22831428823056,100,784.4507578036719,0.0892271345229153
300373.SZ,2025-10-10,2025-10-22,46.71024422198136,44.19209495381786,100,-253.43446605176723,-0.05391000004616738
000151.SZ,2025-10-14,2025-10-22,36.61624124911316,39.13703780579673,200,501.1185776777511,0.06884367348176745
000965.SZ,2025-10-20,2025-10-22,60.43117552475701,58.4738437495986,100,-197.93453173892158,-0.03238943737502745
002429.SZ,2025-10-20,2025-10-22,46.16871885981652,44.33871825098674,100,-184.62546209388347,-0.039637240409166885
301076.SZ,2025-10-09,2025-10-23,90.53841569619223,87.79859656569884,100,-277.43855174465534,-0.030261399091486597
002144.SZ,2025-10-20,2025-10-23,45.62932391008968,43.72034322479575,100,-192.49876368395962,-0.04183670766315725
002872.SZ,2025-10-21,2025-10-23,86.29757253632243,83.49454845802845,100,-283.5701786537811,-0.03248091453689733
002970.SZ,2025-10-21,2025-10-23,36.514898477456434,34.560511462958786,200,-393.5256992327568,-0.053523002828674095
300768.SZ,2025-10-22,2025-10-23,53.075342277319635,50.7454223630404,100,-234.87584328273988,-0.043898349295711805
002998.SZ,2025-10-21,2025-10-24,86.9015698138319,83.68865713006481,100,-324.5675245191651,-0.03697186012462223
300205.SZ,2025-10-21,2025-10-24,94.66764090119824,89.3299319736753,100,-537.2950882145906,-0.05638366897822821
301419.SZ,2025-10-21,2025-10-24,71.72344686560929,69.4588141612484,100,-229.12591819538193,-0.03157451019614566
000911.SZ,2025-10-22,2025-10-24,48.10839301801853,45.81426635157424,100,-231.09719416251028,-0.04768662020336138
300841.SZ,2025-10-22,2025-10-24,67.17121909732964,64.77175540025192,100,-242.41081129777285,-0.03572160412335155
300682.SZ,2025-10-23,2025-10-24,93.55434276914471,90.68956974455094,100,-290.06163604156063,-0.03062148629126609
001356.SZ,2025-10-21,2025-10-27,32.889647912397585,35.24926871662729,200,469.217274982615,0.07174357142753904
301587.SZ,2025-10-21,2025-10-27,70.85992529724315,75.3830150641662,100,449.39298532898465,0.06383142161030508
301370.SZ,2025-10-22,2025-10-27,47.12956415484717,49.61161612280989,100,246.36740634509897,0.05266443712078005
300373.SZ,2025-10-23,2025-10-27,43.46636659862612,45.88632504976198,100,240.30842393964303,0.05567427508910653
300768.SZ,2025-10-24,2025-10-27,50.32229344642043,52.92441833779356,100,258.239735832929,0.05170918718447691
002806.SZ,2025-10-17,2025-10-28,99.16001821951362,92.47265112773158,100,-672.4001307045055,-0.06744015594045176
001322.SZ,2025-10-22,2025-10-28,47.864307424908404,50.61099455243754,100,272.7903291920338,0.057384871427174765
002130.SZ,2025-10-22,2025-10-28,27.860225405100817,29.85227589210603,300,594.0809249859103,0.07150159261240203
301002.SZ,2025-10-22,2025-10-28,62.68556842169312,60.61940394539473,100,-208.9070031153251,-0.03296076797771156
002970.SZ,2025-10-24,2025-10-28,34.4374926845032,32.672019245903755,200,-355.5832217193274,-0.05126602725621492
301076.SZ,2025-10-24,2025-10-28,90.54377521856158,99.17936042430995,100,859.5954240667434,0.09537469787296947
300584.SZ,2025-10-20,2025-10-29,71.17678412508495,65.96907140201428,100,-523.2861541303155,-0.073165889511371
300835.SZ,2025-10-22,2025-10-29,88.45474231880621,85.75641955488658,100,-273.19911426137696,-0.030505122655769115
000151.SZ,2025-10-23,2025-10-29,38.28230467515728,36.77921366704008,200,-303.45583719416027,-0.039263336438900544
002144.SZ,2025-10-24,2025-10-29,43.14163816522918,41.58868693365452,100,-156.81098626015228,-0.035996575411137044
300373.SZ,2025-10-28,2025-10-29,47.13399953375185,50.154309390925015,100,300.1711650846046,0.06407921854818145
300299.SZ,2025-10-07,2025-10-30,41.547734851225016,39.65647853123032,100,-190.56505664442193,-0.04552008254522047
000027.SZ,2025-10-22,2025-10-30,17.25950608508531,16.36066501523354,500,-452.6145064112152,-0.05207802966207112
000965.SZ,2025-10-23,2025-10-30,57.784531565562695,60.90112127620136,100,309.3566701270729,0.053934671203530675
000911.SZ,2025-10-27,2025-10-31,46.92630497003903,45.36775877017329,100,-157.52122997812694,-0.03321263416884881
300841.SZ,2025-10-27,2025-10-31,65.88434440936466,63.32222667565536,100,-258.61532846274895,-0.03888811153359714
301419.SZ,2025-10-27,2025-10-31,68.3360778741139,72.2608524458799,100,389.69536822934333,0.05743341868399409
301370.SZ,2025-10-28,2025-10-31,50.7955755799361,53.356270849297445,100,254.07909591929456,0.050411777800049254
001322.SZ,2025-10-29,2025-10-31,48.94762074911459,51.60210041886932,100,263.5292223284059,0.05423102551522374
002970.SZ,2025-10-29,2025-10-31,31.819031375479472,30.327918777481024,200,-300.51459365712253,-0.046862287553716554
301002.SZ,2025-10-29,2025-10-31,62.141258866573835,59.627153028094305,100,-253.65983108701676,-0.04045791611460068
301076.SZ,2025-10-29,2025-10-31,99.62635932815654,93.10818999743941,100,-655.5086037673063,-0.06542615202114442
